rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,ID,year,month,day,hour,dayofweek,weekofyear,dayofyear,is_weekend,is_holiday,is_peak_am,is_peak_pm,is_commute_hour,temp_c,precip_total,rain_flag,snow_flag,any_precip,precip_intensity_bin,is_washingtons_birthday,is_shoulder_hour,is_transition_month,extreme_temp_flag,is_night,is_precommute_hour,is_midday_block,is_evening_block,is_summer_month,is_winter_month,is_holiday_season,is_month_start,is_month_end,weekofyear_quarter,peak_am_rain,peak_pm_snow,hour_weekend,weekend_precip,holiday_commute,commute_precip,rain_commute,snow_commute,winter_precip,holiday_precip,is_monthly_turn,low_visibility,very_low_visibility,night_low_visibility,commute_low_visibility,rain_heavy_flag,snow_heavy_flag,rain_snow_mix,hour_centered,hour_centered_sq,hour_centered_cu,temp_c_centered,temp_c_centered_sq,temp_c_centered_cu,precip_total_centered,precip_total_centered_sq,precip_total_centered_cu,clouds_all_centered,clouds_all_centered_sq,clouds_all_centered_cu,dayofweek_centered,dayofweek_centered_sq,dayofweek_centered_cu
0.0,0.0,90,snow,heavy_snow,,6044,2013,4,13,23,5,15,103,1,0,0,0,0,-0.8888888888888897,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.578119599032146,134.0528534494923,1552.0799698297508,-0.6480921381111504,0.4200234194814825,-0.2722138759885106,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,1.9945558244037334,3.9782529366628565,7.934847565772157
0.0,0.0,90,snow,heavy_snow,,6045,2013,4,14,0,6,15,104,1,0,0,0,0,-1.2222222222222219,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.421880400967854,130.4593518940136,-1490.0911145212024,-0.9814254714444826,0.9631959560000248,-0.9453050452107434,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6046,2013,4,14,1,6,15,104,1,0,0,0,0,-1.3888888888888888,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.421880400967854,108.61559109207788,-1131.9787000420652,-1.1480921381111495,1.3181155575926309,-1.5133181087940935,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6047,2013,4,14,2,6,15,104,1,0,0,0,0,-1.4999999999999996,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.421880400967854,88.77183029014218,-836.3975679687351,-1.2592032492222602,1.5855928228518976,-1.9965836344786052,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,mist,other,,6048,2013,4,14,2,6,15,104,1,0,0,0,0,-1.4999999999999996,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.421880400967854,88.77183029014218,-836.3975679687351,-1.2592032492222602,1.5855928228518976,-1.9965836344786052,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6049,2013,4,14,4,6,15,104,1,0,0,0,0,-1.9444444444444444,0.0,0,0,0,none,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.421880400967854,55.08430868627076,-408.82915103949625,-1.703647693666705,2.9024154641358835,-4.944693411537678,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6050,2013,4,14,5,6,15,104,1,0,0,0,0,-2.000000000000001,0.0,0,0,0,none,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.421880400967854,41.24054788433505,-264.84186618358757,-1.7592032492222616,3.0947960720741627,-5.444375305673159,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,mist,other,,6051,2013,4,14,6,6,15,104,1,0,1,0,1,-1.8888888888888882,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.421880400967854,29.39678708239934,-159.38586373348596,-1.6480921381111489,2.716207695703778,-4.476560548766397,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6052,2013,4,14,6,6,15,104,1,0,1,0,1,-1.8888888888888882,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.421880400967854,29.39678708239934,-159.38586373348596,-1.6480921381111489,2.716207695703778,-4.476560548766397,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6053,2013,4,14,7,6,15,104,1,0,1,0,1,-1.9444444444444444,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.421880400967854,19.55302628046363,-86.46114368919152,-1.703647693666705,2.9024154641358835,-4.944693411537678,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,mist,other,,6054,2013,4,14,7,6,15,104,1,0,1,0,1,-1.9444444444444444,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.421880400967854,19.55302628046363,-86.46114368919152,-1.703647693666705,2.9024154641358835,-4.944693411537678,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6055,2013,4,14,11,6,15,104,1,0,0,0,0,0.22222222222222143,0.0,0,0,0,none,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4218804009678543,0.1779830727207975,-0.07508757008494082,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,snow,heavy_snow,,6056,2013,4,14,12,6,15,104,1,0,0,0,0,0.8888888888888897,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5781195990321457,0.3342222707850889,0.19322044517388884,1.129685639666629,1.2761896444690009,1.441693114847891,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,other,other,,6057,2013,4,14,16,6,15,104,1,0,0,1,1,1.9444444444444444,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.578119599032146,20.959179063042253,95.95362844813795,2.1852411952221837,4.775279081296079,10.435136567130934,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,other,other,,6058,2013,4,14,17,6,15,104,1,0,0,1,1,1.8888888888888882,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.578119599032146,31.115418261106544,173.56552443436115,2.1296856396666275,4.535560923802253,9.659318967254759,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,other,other,,6059,2013,4,14,18,6,15,104,1,0,0,1,1,1.8888888888888882,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.578119599032146,43.27165745917084,284.64613801477725,2.1296856396666275,4.535560923802253,9.659318967254759,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,90,other,other,,6060,2013,4,14,19,6,15,104,1,0,0,0,0,1.6666666666666667,0.0,0,0,0,none,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.578119599032146,57.42789665723513,435.1954691893862,1.907463417444406,3.6384166888886926,6.940146731474385,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,2.9945558244037334,8.967364585470323,26.853273848971927
0.0,0.0,1,clear,sky_is_clear,,6061,2013,4,15,1,0,16,105,0,0,0,0,0,-1.4444444444444453,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.421880400967854,108.61559109207788,-1131.9787000420652,-1.203647693666706,1.4487677704691806,-1.7438059855838848,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,-53.21698928447978,2832.0479485044357,-150713.0653286935,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,other,other,,6062,2013,4,15,2,0,16,105,0,0,0,0,0,-0.8333333333333334,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.421880400967854,88.77183029014218,-836.3975679687351,-0.592536582555594,0.3510996016666623,-0.20803935810819443,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,75,other,broken_clouds,,6063,2013,4,15,3,0,16,105,0,0,0,0,0,-0.6111111111111119,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.421880400967854,70.92806948820646,-597.3477183012121,-0.3703143603333726,0.13713272546911492,-0.050782217512867295,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,20.78301071552022,431.9335344014283,8976.879273857405,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,other,other,,6064,2013,4,15,4,0,16,105,0,0,0,0,0,-0.5555555555555556,0.0,0,0,0,none,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.421880400967854,55.08430868627076,-408.82915103949625,-0.31475880477781626,0.09907310518515945,-0.03118413217370766,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6065,2013,4,15,5,0,16,105,0,0,0,0,0,-0.5555555555555556,0.0,0,0,0,none,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.421880400967854,41.24054788433505,-264.84186618358757,-0.31475880477781626,0.09907310518515945,-0.03118413217370766,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6066,2013,4,15,7,0,16,105,0,0,1,0,1,-1.3333333333333326,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.421880400967854,19.55302628046363,-86.46114368919152,-1.0925365825555933,1.1936361842222547,-1.3040911975248808,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,rain,light_rain,,6067,2013,4,15,13,0,16,105,0,0,0,0,0,0.11111111111111269,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5781195990321457,2.4904614688493805,3.930246054625593,0.351907861888852,0.12383914325918333,0.04357996812248644,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6068,2013,4,15,13,0,16,105,0,0,0,0,0,0.11111111111111269,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5781195990321457,2.4904614688493805,3.930246054625593,0.351907861888852,0.12383914325918333,0.04357996812248644,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,mist,other,,6069,2013,4,15,14,0,16,105,0,0,0,0,0,0.22222222222222143,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5781195990321457,6.646700666913672,17.135989258270172,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,rain,light_rain,,6070,2013,4,15,14,0,16,105,0,0,0,0,0,0.22222222222222143,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5781195990321457,6.646700666913672,17.135989258270172,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,mist,other,,6071,2013,4,15,15,0,16,105,0,0,0,1,1,0.22222222222222143,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5781195990321457,12.802939864977963,45.810450056107626,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6072,2013,4,15,15,0,16,105,0,0,0,1,1,0.22222222222222143,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5781195990321457,12.802939864977963,45.810450056107626,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,mist,other,,6073,2013,4,15,16,0,16,105,0,0,0,1,1,0.22222222222222143,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.578119599032146,20.959179063042253,95.95362844813795,0.46301897299996075,0.21438656935793837,0.09926504916909748,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,rain,light_rain,,6074,2013,4,15,17,0,16,105,0,0,0,1,1,0.38888888888889045,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.578119599032146,31.115418261106544,173.56552443436115,0.6296856396666297,0.39650400480237263,0.24967287789436243,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,mist,other,,6075,2013,4,15,17,0,16,105,0,0,0,1,1,0.38888888888889045,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.578119599032146,31.115418261106544,173.56552443436115,0.6296856396666297,0.39650400480237263,0.24967287789436243,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,rain,light_rain,,6076,2013,4,15,18,0,16,105,0,0,0,1,1,0.44444444444444287,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.578119599032146,43.27165745917084,284.64613801477725,0.6852411952221822,0.4695554956295248,0.32175876904831974,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,rain,light_rain,,6077,2013,4,15,19,0,16,105,0,0,0,0,0,0.5555555555555556,0.0,0,0,0,none,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.578119599032146,57.42789665723513,435.1954691893862,0.7963523063332949,0.634176995802358,0.505028313230728,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6078,2013,4,15,19,0,16,105,0,0,0,0,0,0.5555555555555556,0.0,0,0,0,none,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.578119599032146,57.42789665723513,435.1954691893862,0.7963523063332949,0.634176995802358,0.505028313230728,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,heavy_snow,,6079,2013,4,15,20,0,16,105,0,0,0,0,0,0.6666666666666683,0.0,0,0,0,none,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.578119599032146,73.58413585529942,631.213517958188,0.9074634174444076,0.8234898539998832,0.7472869171415303,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,snow,other,,6080,2013,4,15,21,0,16,105,0,0,0,0,0,0.944444444444446,0.0,0,0,0,none,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.578119599032146,91.7403750533637,878.7002843211827,1.1852411952221853,1.4047966908517144,1.6650229089092567,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,90,mist,other,,6081,2013,4,15,23,0,16,105,0,0,0,0,0,1.555555555555554,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.578119599032146,134.0528534494923,1552.0799698297508,1.7963523063332933,3.226881608468942,5.796616219637672,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-3.0054441755962666,9.032694692625522,-27.14725965389069
0.0,0.0,75,mist,other,,6082,2013,4,16,1,1,16,106,0,0,0,0,0,1.9444444444444444,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.421880400967854,108.61559109207788,-1131.9787000420652,2.1852411952221837,4.775279081296079,10.435136567130934,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,20.78301071552022,431.9335344014283,8976.879273857405,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,1,clear,sky_is_clear,,6083,2013,4,16,3,1,16,106,0,0,0,0,0,1.5000000000000016,0.0,0,0,0,none,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.421880400967854,70.92806948820646,-597.3477183012121,1.7407967507777409,3.03037332751834,5.275264042187457,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,-53.21698928447978,2832.0479485044357,-150713.0653286935,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,75,other,broken_clouds,,6084,2013,4,16,4,1,16,106,0,0,0,0,0,1.2777777777777761,0.0,0,0,0,none,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.421880400967854,55.08430868627076,-408.82915103949625,1.5185745285555154,2.306068598777606,3.501937035205381,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,20.78301071552022,431.9335344014283,8976.879273857405,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,75,other,broken_clouds,,6085,2013,4,16,6,1,16,106,0,0,1,0,1,0.38888888888889045,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.421880400967854,29.39678708239934,-159.38586373348596,0.6296856396666297,0.39650400480237263,0.24967287789436243,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,20.78301071552022,431.9335344014283,8976.879273857405,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6086,2013,4,16,7,1,16,106,0,0,1,0,1,0.16666666666666508,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.421880400967854,19.55302628046363,-86.46114368919152,0.4074634174444044,0.16602643655547294,0.0676496992250096,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6087,2013,4,16,8,1,16,106,0,0,1,0,1,0.2777777777777778,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4218804009678543,11.709265478527923,-40.06770605070418,0.5185745285555171,0.26891954166657683,0.13945482453911082,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6088,2013,4,16,9,1,16,106,0,0,1,0,1,0.6111111111111119,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4218804009678543,5.865504676592215,-14.205550818023978,0.8519078618888513,0.725747005148034,0.6182695794278988,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6089,2013,4,16,10,1,16,106,0,0,0,0,0,1.2222222222222239,0.0,0,0,0,none,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4218804009678543,2.021743874656506,-2.874677991150896,1.4630189729999632,2.140424515357867,3.1314816762428106,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6090,2013,4,16,11,1,16,106,0,0,0,0,0,1.8333333333333317,0.0,0,0,0,none,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4218804009678543,0.1779830727207975,-0.07508757008494082,2.074130084111071,4.3020156058145975,8.92293999033537,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6091,2013,4,16,13,1,16,106,0,0,0,0,0,2.7222222222222214,0.0,0,0,0,none,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5781195990321457,2.4904614688493805,3.930246054625593,2.9630189729999605,8.779481434357741,26.013770063102893,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6092,2013,4,16,15,1,16,106,0,0,0,1,1,3.444444444444446,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5781195990321457,12.802939864977963,45.810450056107626,3.685241195222185,13.58100266696264,50.04927050071308,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
0.0,0.0,90,other,other,,6093,2013,4,16,16,1,16,106,0,0,0,1,1,3.555555555555555,0.0,0,0,0,none,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.578119599032146,20.959179063042253,95.95362844813795,3.796352306333294,14.412290833802121,54.714133546450874,-0.035616142412720354,0.0012685096003631777,-4.517941857843792e-05,35.78301071552022,1280.423855867035,45817.42055489783,-2.0054441755962666,4.021806341432989,-8.06550810280292
