holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,ID
None,41.2,0.0,0.0,75,Clouds,broken clouds,2014-02-18 16:00:00,,6606
None,36.4,0.0,0.0,75,Clouds,broken clouds,2014-02-18 19:00:00,,6607
None,30.6,0.0,0.0,1,Clear,sky is clear,2014-02-18 22:00:00,,6608
None,29.1,0.0,0.0,1,Clear,sky is clear,2014-02-18 23:00:00,,6609
None,27.0,0.0,0.0,1,Clear,sky is clear,2014-02-19 00:00:00,,6610
None,22.2,0.0,0.0,1,Clear,sky is clear,2014-02-19 03:00:00,,6611
None,22.3,0.0,0.0,1,Clear,sky is clear,2014-02-19 04:00:00,,6612
None,21.2,0.0,0.0,1,Clear,sky is clear,2014-02-19 05:00:00,,6613
None,23.7,0.0,0.0,1,Clear,sky is clear,2014-02-19 09:00:00,,6614
None,27.4,0.0,0.0,1,Clear,sky is clear,2014-02-19 10:00:00,,6615
None,30.2,0.0,0.0,20,Clouds,few clouds,2014-02-19 11:00:00,,6616
None,37.7,0.0,0.0,75,Clouds,broken clouds,2014-02-19 14:00:00,,6617
None,37.9,0.0,0.0,75,Clouds,broken clouds,2014-02-19 15:00:00,,6618
None,36.0,0.0,0.0,75,Clouds,broken clouds,2014-02-19 20:00:00,,6619
None,35.4,0.0,0.0,75,Clouds,broken clouds,2014-02-19 21:00:00,,6620
None,35.8,0.0,0.0,90,Clouds,overcast clouds,2014-02-19 22:00:00,,6621
None,36.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 00:00:00,,6622
None,33.4,0.0,0.0,75,Clouds,broken clouds,2014-02-20 04:00:00,,6623
None,32.0,0.0,0.0,75,Clouds,broken clouds,2014-02-20 06:00:00,,6624
None,31.3,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 07:00:00,,6625
None,33.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 09:00:00,,6626
None,34.6,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 10:00:00,,6627
None,33.3,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 15:00:00,,6628
None,32.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 18:00:00,,6629
None,29.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 20:00:00,,6630
None,26.8,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 21:00:00,,6631
None,20.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-20 22:00:00,,6632
None,15.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 00:00:00,,6633
None,11.8,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 03:00:00,,6634
None,10.2,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 04:00:00,,6635
None,9.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 05:00:00,,6636
None,8.0,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 10:00:00,,6637
None,10.4,0.0,0.0,40,Clouds,scattered clouds,2014-02-21 12:00:00,,6638
None,11.4,0.0,0.0,40,Clouds,scattered clouds,2014-02-21 13:00:00,,6639
None,12.7,0.0,0.0,40,Clouds,scattered clouds,2014-02-21 14:00:00,,6640
None,14.0,0.0,0.0,40,Clouds,scattered clouds,2014-02-21 15:00:00,,6641
None,14.5,0.0,0.0,20,Clouds,few clouds,2014-02-21 16:00:00,,6642
None,14.0,0.0,0.0,1,Clear,sky is clear,2014-02-21 20:00:00,,6643
None,14.5,0.0,0.0,1,Clear,sky is clear,2014-02-21 21:00:00,,6644
None,13.3,0.0,0.0,1,Clear,sky is clear,2014-02-21 22:00:00,,6645
None,8.8,0.0,0.0,1,Clear,sky is clear,2014-02-22 02:00:00,,6646
None,7.7,0.0,0.0,1,Clear,sky is clear,2014-02-22 03:00:00,,6647
None,6.6,0.0,0.0,1,Clear,sky is clear,2014-02-22 04:00:00,,6648
None,4.5,0.0,0.0,1,Clear,sky is clear,2014-02-22 06:00:00,,6649
None,3.6,0.0,0.0,1,Clear,sky is clear,2014-02-22 07:00:00,,6650
None,3.6,0.0,0.0,1,Clear,sky is clear,2014-02-22 08:00:00,,6651
None,5.9,0.0,0.0,20,Clouds,few clouds,2014-02-22 09:00:00,,6652
None,12.7,0.0,0.0,20,Clouds,few clouds,2014-02-22 13:00:00,,6653
None,14.4,0.0,0.0,20,Clouds,few clouds,2014-02-22 15:00:00,,6654
None,11.7,0.0,0.0,1,Clear,sky is clear,2014-02-22 18:00:00,,6655
None,8.6,0.0,0.0,1,Clear,sky is clear,2014-02-22 21:00:00,,6656
None,8.6,0.0,0.0,1,Clear,sky is clear,2014-02-22 22:00:00,,6657
None,5.2,0.0,0.0,1,Clear,sky is clear,2014-02-23 01:00:00,,6658
None,1.4,0.0,0.0,1,Clear,sky is clear,2014-02-23 06:00:00,,6659
None,0.3,0.0,0.0,1,Clear,sky is clear,2014-02-23 07:00:00,,6660
None,8.1,0.0,0.0,1,Clear,sky is clear,2014-02-23 10:00:00,,6661
None,12.9,0.0,0.0,1,Clear,sky is clear,2014-02-23 12:00:00,,6662
None,15.0,2.03,0.0,1,Rain,moderate rain,2014-02-23 13:00:00,,6663
None,16.1,0.0,0.0,1,Clear,sky is clear,2014-02-23 16:00:00,,6664
None,11.5,0.0,0.0,1,Clear,sky is clear,2014-02-23 19:00:00,,6665
None,10.3,0.0,0.0,1,Clear,sky is clear,2014-02-23 20:00:00,,6666
None,8.5,0.0,0.0,1,Clear,sky is clear,2014-02-23 22:00:00,,6667
None,4.6,0.0,0.0,1,Clear,sky is clear,2014-02-24 01:00:00,,6668
None,2.5,0.0,0.0,1,Clear,sky is clear,2014-02-24 02:00:00,,6669
None,-1.0,0.0,0.0,1,Clear,sky is clear,2014-02-24 05:00:00,,6670
None,1.2,0.0,0.0,20,Clouds,few clouds,2014-02-24 09:00:00,,6671
None,3.2,0.0,0.0,20,Clouds,few clouds,2014-02-24 10:00:00,,6672
None,6.1,0.0,0.0,40,Clouds,scattered clouds,2014-02-24 11:00:00,,6673
None,11.8,0.0,0.0,75,Clouds,broken clouds,2014-02-24 14:00:00,,6674
None,11.8,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 15:00:00,,6675
None,11.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 16:00:00,,6676
None,10.2,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 18:00:00,,6677
None,10.0,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 19:00:00,,6678
None,8.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 20:00:00,,6679
None,8.1,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 21:00:00,,6680
None,3.1,0.0,0.0,75,Clouds,broken clouds,2014-02-25 00:00:00,,6681
None,-0.1,0.0,0.0,1,Clear,sky is clear,2014-02-25 01:00:00,,6682
None,-3.8,0.0,0.0,1,Clear,sky is clear,2014-02-25 03:00:00,,6683
None,-4.0,0.0,0.0,1,Clear,sky is clear,2014-02-25 04:00:00,,6684
None,-7.4,0.0,0.0,1,Clear,sky is clear,2014-02-25 07:00:00,,6685
None,-3.5,0.0,0.0,1,Clear,sky is clear,2014-02-25 09:00:00,,6686
None,1.0,0.0,0.0,1,Clear,sky is clear,2014-02-25 11:00:00,,6687
None,3.2,0.0,0.0,1,Clear,sky is clear,2014-02-25 12:00:00,,6688
None,3.6,0.0,0.0,20,Clouds,few clouds,2014-02-25 17:00:00,,6689
None,0.1,0.0,0.0,1,Clear,sky is clear,2014-02-25 19:00:00,,6690
None,-1.1,0.0,0.0,1,Clear,sky is clear,2014-02-25 20:00:00,,6691
None,-5.4,0.0,0.0,1,Clear,sky is clear,2014-02-25 22:00:00,,6692
None,-6.9,0.0,0.0,1,Clear,sky is clear,2014-02-25 23:00:00,,6693
None,-7.6,0.0,0.0,1,Clear,sky is clear,2014-02-26 00:00:00,,6694
None,-9.2,0.0,0.0,1,Clear,sky is clear,2014-02-26 02:00:00,,6695
None,-11.0,0.0,0.0,1,Clear,sky is clear,2014-02-26 04:00:00,,6696
None,-9.6,0.0,0.0,20,Clouds,few clouds,2014-02-26 06:00:00,,6697
None,-8.0,0.0,0.0,75,Clouds,broken clouds,2014-02-26 07:00:00,,6698
None,2.2,0.0,0.0,40,Clouds,scattered clouds,2014-02-26 10:00:00,,6699
None,6.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-26 11:00:00,,6700
None,16.7,0.0,0.0,75,Clouds,broken clouds,2014-02-26 14:00:00,,6701
None,18.3,0.0,0.0,75,Clouds,broken clouds,2014-02-26 15:00:00,,6702
None,2.2,0.0,0.0,1,Clear,sky is clear,2014-02-26 22:00:00,,6703
None,0.2,0.0,0.0,20,Clouds,few clouds,2014-02-26 23:00:00,,6704
None,-7.4,0.0,0.0,1,Clear,sky is clear,2014-02-27 02:00:00,,6705
None,-9.4,0.0,0.0,1,Clear,sky is clear,2014-02-27 03:00:00,,6706
None,-10.4,0.0,0.0,1,Clear,sky is clear,2014-02-27 04:00:00,,6707
None,-14.8,0.0,0.0,1,Clear,sky is clear,2014-02-27 07:00:00,,6708
None,-11.2,0.0,0.0,20,Clouds,few clouds,2014-02-27 09:00:00,,6709
None,-10.1,0.0,0.0,20,Clouds,few clouds,2014-02-27 10:00:00,,6710
None,-4.9,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 13:00:00,,6711
None,-2.7,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 14:00:00,,6712
None,-1.7,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 15:00:00,,6713
None,-4.3,0.0,0.0,20,Clouds,few clouds,2014-02-27 18:00:00,,6714
None,-7.9,0.0,0.0,1,Clear,sky is clear,2014-02-27 20:00:00,,6715
None,-10.6,0.0,0.0,1,Clear,sky is clear,2014-02-27 21:00:00,,6716
None,-10.7,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 22:00:00,,6717
None,-8.9,0.0,0.0,75,Clouds,broken clouds,2014-02-27 23:00:00,,6718
None,-6.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 01:00:00,,6719
None,-7.1,0.0,0.0,40,Clouds,scattered clouds,2014-02-28 03:00:00,,6720
None,-7.8,0.0,0.0,40,Clouds,scattered clouds,2014-02-28 04:00:00,,6721
None,-8.0,0.0,0.0,20,Clouds,few clouds,2014-02-28 05:00:00,,6722
None,-6.1,0.0,0.0,75,Clouds,broken clouds,2014-02-28 06:00:00,,6723
None,0.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 09:00:00,,6724
None,3.5,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 10:00:00,,6725
None,6.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 11:00:00,,6726
None,8.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 12:00:00,,6727
None,10.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 13:00:00,,6728
None,12.0,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 14:00:00,,6729
None,13.7,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 18:00:00,,6730
None,12.7,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 19:00:00,,6731
None,12.2,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 20:00:00,,6732
None,9.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 22:00:00,,6733
None,8.1,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 23:00:00,,6734
None,3.6,0.0,0.0,75,Clouds,broken clouds,2014-03-01 01:00:00,,6735
None,2.5,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 02:00:00,,6736
None,0.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 03:00:00,,6737
None,-1.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 04:00:00,,6738
None,-3.6,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 07:00:00,,6739
None,-3.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 09:00:00,,6740
None,-2.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 11:00:00,,6741
None,-1.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 12:00:00,,6742
None,-2.4,0.0,0.0,75,Clouds,broken clouds,2014-03-01 18:00:00,,6743
None,-2.6,0.0,0.0,75,Clouds,broken clouds,2014-03-01 19:00:00,,6744
None,-3.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-01 20:00:00,,6745
None,-4.7,0.0,0.0,75,Clouds,broken clouds,2014-03-01 21:00:00,,6746
None,-6.0,0.0,0.0,75,Clouds,broken clouds,2014-03-01 22:00:00,,6747
None,-6.9,0.0,0.0,75,Clouds,broken clouds,2014-03-01 23:00:00,,6748
None,-10.5,0.0,0.0,40,Clouds,scattered clouds,2014-03-02 02:00:00,,6749
None,-14.8,0.0,0.0,1,Clear,sky is clear,2014-03-02 05:00:00,,6750
None,-14.8,0.0,0.0,1,Clear,sky is clear,2014-03-02 06:00:00,,6751
None,-11.0,0.0,0.0,1,Clear,sky is clear,2014-03-02 09:00:00,,6752
None,-7.6,0.0,0.0,1,Clear,sky is clear,2014-03-02 10:00:00,,6753
None,-5.3,0.0,0.0,1,Clear,sky is clear,2014-03-02 11:00:00,,6754
None,-0.1,0.0,0.0,1,Clear,sky is clear,2014-03-02 13:00:00,,6755
None,1.9,0.0,0.0,1,Clear,sky is clear,2014-03-02 15:00:00,,6756
None,-4.7,0.0,0.0,1,Clear,sky is clear,2014-03-02 22:00:00,,6757
None,-8.3,0.0,0.0,1,Clear,sky is clear,2014-03-03 00:00:00,,6758
None,-10.8,0.0,0.0,1,Clear,sky is clear,2014-03-03 02:00:00,,6759
None,-11.7,0.0,0.0,1,Clear,sky is clear,2014-03-03 03:00:00,,6760
None,-12.8,0.0,0.0,1,Clear,sky is clear,2014-03-03 04:00:00,,6761
None,-12.2,0.0,0.0,20,Clouds,few clouds,2014-03-03 05:00:00,,6762
None,-12.0,0.0,0.0,40,Clouds,scattered clouds,2014-03-03 06:00:00,,6763
None,-10.8,0.0,0.0,75,Clouds,broken clouds,2014-03-03 07:00:00,,6764
None,-2.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 10:00:00,,6765
None,0.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 11:00:00,,6766
None,2.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 12:00:00,,6767
None,5.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 13:00:00,,6768
None,8.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 17:00:00,,6769
None,8.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 19:00:00,,6770
None,7.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 21:00:00,,6771
None,7.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-03 23:00:00,,6772
None,8.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 00:00:00,,6773
None,7.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 02:00:00,,6774
None,7.7,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 03:00:00,,6775
None,7.7,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 05:00:00,,6776
None,8.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 07:00:00,,6777
None,14.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 11:00:00,,6778
None,15.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 12:00:00,,6779
None,16.7,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 13:00:00,,6780
None,17.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 14:00:00,,6781
None,17.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 20:00:00,,6782
None,16.6,0.0,0.0,90,Clouds,overcast clouds,2014-03-04 21:00:00,,6783
None,10.2,0.0,0.0,40,Clouds,scattered clouds,2014-03-05 06:00:00,,6784
None,9.7,0.0,0.0,75,Clouds,broken clouds,2014-03-05 07:00:00,,6785
None,11.7,0.0,0.0,20,Clouds,few clouds,2014-03-05 08:00:00,,6786
None,14.8,0.0,0.0,20,Clouds,few clouds,2014-03-05 09:00:00,,6787
None,17.1,0.0,0.0,20,Clouds,few clouds,2014-03-05 10:00:00,,6788
None,19.7,0.0,0.0,1,Clear,sky is clear,2014-03-05 11:00:00,,6789
None,22.8,0.0,0.0,1,Clear,sky is clear,2014-03-05 13:00:00,,6790
None,24.0,0.0,0.0,1,Clear,sky is clear,2014-03-05 14:00:00,,6791
None,24.3,0.0,0.0,20,Clouds,few clouds,2014-03-05 15:00:00,,6792
None,23.0,0.0,0.0,20,Clouds,few clouds,2014-03-05 17:00:00,,6793
None,17.1,0.0,0.0,1,Clear,sky is clear,2014-03-05 20:00:00,,6794
None,16.3,0.0,0.0,1,Clear,sky is clear,2014-03-05 22:00:00,,6795
None,14.3,0.0,0.0,20,Clouds,few clouds,2014-03-06 00:00:00,,6796
None,13.8,0.0,0.0,75,Clouds,broken clouds,2014-03-06 02:00:00,,6797
None,14.5,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 04:00:00,,6798
None,14.7,0.0,0.0,1,Clear,sky is clear,2014-03-06 06:00:00,,6799
None,16.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 07:00:00,,6800
None,17.1,0.0,0.0,75,Clouds,broken clouds,2014-03-06 08:00:00,,6801
None,19.0,0.0,0.0,75,Clouds,broken clouds,2014-03-06 09:00:00,,6802
None,21.5,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 10:00:00,,6803
None,23.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 11:00:00,,6804
None,25.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 12:00:00,,6805
None,26.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 14:00:00,,6806
None,26.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 15:00:00,,6807
None,26.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 16:00:00,,6808
None,25.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-06 19:00:00,,6809
None,23.7,0.0,0.0,75,Clouds,broken clouds,2014-03-06 23:00:00,,6810
None,25.1,0.0,0.0,1,Clear,sky is clear,2014-03-07 00:00:00,,6811
None,27.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 02:00:00,,6812
None,27.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 03:00:00,,6813
None,28.2,0.0,0.0,75,Clouds,broken clouds,2014-03-07 06:00:00,,6814
None,28.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 07:00:00,,6815
None,30.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 08:00:00,,6816
None,32.4,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 10:00:00,,6817
None,32.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 11:00:00,,6818
None,31.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 12:00:00,,6819
None,28.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 17:00:00,,6820
None,28.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 18:00:00,,6821
None,25.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 21:00:00,,6822
None,23.9,0.0,0.0,40,Clouds,scattered clouds,2014-03-07 22:00:00,,6823
None,23.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 23:00:00,,6824
None,22.5,0.0,0.0,90,Clouds,overcast clouds,2014-03-08 01:00:00,,6825
None,17.3,0.0,0.0,20,Clouds,few clouds,2014-03-08 04:00:00,,6826
None,16.3,0.0,0.0,20,Clouds,few clouds,2014-03-08 05:00:00,,6827
None,14.5,0.0,0.0,1,Clear,sky is clear,2014-03-08 06:00:00,,6828
None,18.3,0.0,0.0,20,Clouds,few clouds,2014-03-08 09:00:00,,6829
None,21.0,0.0,0.0,20,Clouds,few clouds,2014-03-08 10:00:00,,6830
None,23.0,0.0,0.0,20,Clouds,few clouds,2014-03-08 11:00:00,,6831
None,25.1,0.0,0.0,20,Clouds,few clouds,2014-03-08 12:00:00,,6832
None,16.9,0.0,0.0,1,Clear,sky is clear,2014-03-08 23:00:00,,6833
None,16.7,0.0,0.0,1,Clear,sky is clear,2014-03-09 00:00:00,,6834
None,16.2,0.0,0.0,1,Clear,sky is clear,2014-03-09 01:00:00,,6835
None,21.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 06:00:00,,6836
None,24.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 07:00:00,,6837
None,27.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 09:00:00,,6838
None,33.6,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 11:00:00,,6839
None,39.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 13:00:00,,6840
None,43.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 17:00:00,,6841
None,39.4,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 21:00:00,,6842
None,38.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 22:00:00,,6843
None,37.6,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 23:00:00,,6844
None,37.9,0.0,0.0,75,Clouds,broken clouds,2014-03-10 00:00:00,,6845
None,36.5,0.0,0.0,75,Clouds,broken clouds,2014-03-10 01:00:00,,6846
None,34.5,0.0,0.0,20,Clouds,few clouds,2014-03-10 02:00:00,,6847
None,33.1,0.0,0.0,20,Clouds,few clouds,2014-03-10 03:00:00,,6848
None,34.5,0.0,0.0,1,Clear,sky is clear,2014-03-10 04:00:00,,6849
None,41.5,0.0,0.0,40,Clouds,scattered clouds,2014-03-10 09:00:00,,6850
None,47.3,0.0,0.0,40,Clouds,scattered clouds,2014-03-10 11:00:00,,6851
None,48.5,0.0,0.0,75,Clouds,broken clouds,2014-03-10 13:00:00,,6852
None,48.2,0.0,0.0,1,Clear,sky is clear,2014-03-10 14:00:00,,6853
None,48.2,0.0,0.0,1,Clear,sky is clear,2014-03-10 16:00:00,,6854
None,47.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-10 17:00:00,,6855
None,46.4,0.0,0.0,90,Clouds,overcast clouds,2014-03-10 18:00:00,,6856
None,43.6,0.0,0.0,75,Clouds,broken clouds,2014-03-10 20:00:00,,6857
None,43.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-10 21:00:00,,6858
None,41.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-10 22:00:00,,6859
None,40.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 00:00:00,,6860
None,40.7,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 02:00:00,,6861
None,40.1,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 03:00:00,,6862
None,39.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 04:00:00,,6863
None,38.2,0.51,0.0,90,Rain,light rain,2014-03-11 05:00:00,,6864
None,37.8,0.25,0.0,90,Rain,light rain,2014-03-11 07:00:00,,6865
None,37.1,0.51,0.0,90,Rain,light rain,2014-03-11 08:00:00,,6866
None,37.2,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 09:00:00,,6867
None,37.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 10:00:00,,6868
None,38.7,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 11:00:00,,6869
None,39.4,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 12:00:00,,6870
None,42.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-11 15:00:00,,6871
None,42.0,0.0,0.0,75,Clouds,broken clouds,2014-03-11 16:00:00,,6872
None,39.8,0.0,0.0,75,Clouds,broken clouds,2014-03-11 18:00:00,,6873
None,38.0,0.0,0.0,75,Clouds,broken clouds,2014-03-11 19:00:00,,6874
None,35.9,0.0,0.0,75,Clouds,broken clouds,2014-03-11 20:00:00,,6875
None,34.5,0.0,0.0,40,Clouds,scattered clouds,2014-03-11 21:00:00,,6876
None,31.2,0.0,0.0,20,Clouds,few clouds,2014-03-11 23:00:00,,6877
None,29.6,0.0,0.0,20,Clouds,few clouds,2014-03-12 00:00:00,,6878
None,27.5,0.0,0.0,20,Clouds,few clouds,2014-03-12 01:00:00,,6879
None,19.0,0.0,0.0,1,Clear,sky is clear,2014-03-12 06:00:00,,6880
None,17.8,0.0,0.0,20,Clouds,few clouds,2014-03-12 07:00:00,,6881
None,16.9,0.0,0.0,20,Clouds,few clouds,2014-03-12 08:00:00,,6882
None,18.1,0.0,0.0,20,Clouds,few clouds,2014-03-12 09:00:00,,6883
None,20.0,0.0,0.0,1,Clear,sky is clear,2014-03-12 10:00:00,,6884
None,23.3,0.0,0.0,75,Clouds,broken clouds,2014-03-12 12:00:00,,6885
None,24.8,0.0,0.0,75,Clouds,broken clouds,2014-03-12 13:00:00,,6886
None,26.9,0.0,0.0,75,Clouds,broken clouds,2014-03-12 15:00:00,,6887
None,27.5,0.0,0.0,40,Clouds,scattered clouds,2014-03-12 16:00:00,,6888
None,27.7,0.0,0.0,20,Clouds,few clouds,2014-03-12 17:00:00,,6889
None,24.2,0.0,0.0,75,Clouds,broken clouds,2014-03-12 21:00:00,,6890
None,20.7,0.0,0.0,1,Clear,sky is clear,2014-03-12 23:00:00,,6891
None,25.1,0.0,0.0,75,Clouds,broken clouds,2014-03-13 06:00:00,,6892
None,24.1,0.0,0.0,20,Clouds,few clouds,2014-03-13 07:00:00,,6893
None,28.2,0.0,0.0,1,Clear,sky is clear,2014-03-13 09:00:00,,6894
None,34.1,0.0,0.0,1,Clear,sky is clear,2014-03-13 10:00:00,,6895
None,37.4,0.0,0.0,1,Clear,sky is clear,2014-03-13 11:00:00,,6896
None,40.7,0.0,0.0,1,Clear,sky is clear,2014-03-13 12:00:00,,6897
None,45.3,0.0,0.0,1,Clear,sky is clear,2014-03-13 14:00:00,,6898
None,47.7,0.0,0.0,40,Clouds,scattered clouds,2014-03-13 18:00:00,,6899
None,45.9,0.0,0.0,20,Clouds,few clouds,2014-03-13 19:00:00,,6900
None,45.1,0.0,0.0,20,Clouds,few clouds,2014-03-13 20:00:00,,6901
None,43.0,0.0,0.0,20,Clouds,few clouds,2014-03-13 22:00:00,,6902
None,42.8,0.0,0.0,75,Clouds,broken clouds,2014-03-13 23:00:00,,6903
None,42.6,0.0,0.0,20,Clouds,few clouds,2014-03-14 01:00:00,,6904
None,40.0,0.0,0.0,75,Clouds,broken clouds,2014-03-14 03:00:00,,6905
None,39.2,0.0,0.0,75,Clouds,broken clouds,2014-03-14 04:00:00,,6906
None,38.6,0.0,0.0,75,Clouds,broken clouds,2014-03-14 05:00:00,,6907
None,37.5,0.0,0.0,75,Clouds,broken clouds,2014-03-14 06:00:00,,6908
None,36.6,0.0,0.0,75,Clouds,broken clouds,2014-03-14 08:00:00,,6909
None,37.5,0.0,0.0,75,Clouds,broken clouds,2014-03-14 10:00:00,,6910
None,38.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 11:00:00,,6911
None,40.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 12:00:00,,6912
None,40.5,0.0,0.0,90,Clouds,overcast clouds,2014-03-14 13:00:00,,6913
None,41.3,0.0,0.0,75,Clouds,broken clouds,2014-03-14 14:00:00,,6914
None,39.6,0.0,0.0,75,Clouds,broken clouds,2014-03-14 16:00:00,,6915
None,38.3,0.0,0.0,40,Clouds,scattered clouds,2014-03-14 17:00:00,,6916
None,36.6,0.0,0.0,20,Clouds,few clouds,2014-03-14 18:00:00,,6917
None,32.5,0.0,0.0,1,Clear,sky is clear,2014-03-14 20:00:00,,6918
None,29.2,0.0,0.0,1,Clear,sky is clear,2014-03-14 22:00:00,,6919
None,24.7,0.0,0.0,1,Clear,sky is clear,2014-03-15 01:00:00,,6920
None,23.4,0.0,0.0,20,Clouds,few clouds,2014-03-15 02:00:00,,6921
