ID,traffic_volume
6243,4603.144843154403
6244,3073.240968450037
6245,3082.3097802280085
6246,3073.240968450037
6247,3082.3097802280085
6248,2883.392727957373
6249,2979.5806142127235
6250,291.75457142416604
6251,248.18406313800548
6252,823.6336787731193
6253,823.1702096704523
6254,2759.710712262932
6255,6494.0876512968
6256,4558.888956474748
6257,4840.7763506825
6258,5175.3210427296135
6259,5076.308617449737
6260,5579.514920414304
6261,5804.076809208254
6262,6630.114602265651
6263,2811.9972291816184
6264,1029.4060492063365
6265,277.40204533732094
6266,7469.594442194331
6267,4587.942197415824
6268,5239.470945721989
6269,5274.205546770681
6270,5469.069371521871
6271,6807.13294909267
6272,4725.775558751561
6273,4725.775558751561
6274,2898.686354082358
6275,2713.7615694055494
6276,2364.78446417818
6277,1388.2917988589436
6278,631.9773457497514
6279,633.2610796120421
6280,302.81705169162103
6281,287.14766363138307
6282,5517.770944142251
6283,5389.427551193943
6284,4822.092430584915
6285,5659.699294193797
6286,5602.970683242174
6287,6034.532203742159
6288,6098.8727931546255
6289,6435.680468505827
6290,6265.909780632702
6291,5186.299171916633
6292,3696.988550032796
6293,3146.2200133093193
6294,2646.8601620471472
6295,2540.899095649964
6296,1594.8373332711215
6297,1156.129594951932
6298,706.822616063163
6299,524.129512083575
6300,347.68967046051887
6301,370.3341610857355
6302,750.7894253680167
6303,1547.7021390334935
6304,3156.755480243479
6305,4479.794202945274
6306,5198.415401536682
6307,5149.0858134045875
6308,4877.224634887421
6309,4726.332523900931
6310,3022.7982679104584
6311,3438.7933722803978
6312,1253.7335973549623
6313,811.7050945168212
6314,615.2873843255118
6315,307.7173755704515
6316,1652.777637729733
6317,2890.9203291331805
6318,3663.1374685581236
6319,4414.05954301471
6320,4524.625265247499
6321,4368.639224032022
6322,4379.448894207655
6323,3770.007176613258
6324,2762.6559075214464
6325,2174.428625002134
6326,1670.5356417361784
6327,1001.2897361334471
6328,566.0237089162171
6329,263.48557143034003
6330,224.97656651571765
6331,288.13595724559883
6332,2653.7757491801476
6333,5885.368358736672
6334,6117.028149267088
6335,4402.339328999501
6336,4895.9766612180565
6337,4810.155098712743
6338,5736.6935118039
6339,6389.82359500373
6340,4370.911846469965
6341,2884.8258161513436
6342,2077.6982963673045
6343,1513.2537080252844
6344,914.9118382028356
6345,552.5149498620244
6346,279.78186618275777
6347,255.84704564468507
6348,788.0108811351531
6349,2712.470983098548
6350,6145.470310926594
6351,5645.519945581246
6352,4902.853060867832
6353,5024.685671515806
6354,5011.108551868846
6355,5662.968664220325
6356,6559.505948896278
6357,6110.146325567415
6358,2821.785558956394
6359,2487.1969468921384
6360,820.9856657305937
6361,450.9561948092543
6362,310.3578386012709
6363,1250.1933847831738
6364,2246.2522040188205
6365,3769.0106898098807
6366,3813.051745640125
6367,4303.185959724595
6368,4870.241829663468
6369,4621.333967558119
6370,4651.752688608906
6371,3887.3093489004123
6372,2855.841391348633
6373,2856.727304800274
6374,2153.304984017223
6375,1066.0511696601536
6376,590.2739253747342
6377,479.46258799598087
6378,3056.9473093357324
6379,3910.428299970168
6380,3809.948831453065
6381,3838.438945209188
6382,3160.6832269506244
6383,2065.1137894636113
6384,1610.3653611268317
6385,1509.5997810484369
6386,994.9031315664558
6387,758.2857515521519
6388,5221.858923680908
6389,5274.817878247748
6390,4536.1534986822935
6391,4458.583734983985
6392,5266.464713960914
6393,6324.8203094988485
6394,5881.632387241487
6395,4047.3156124761213
6396,2206.0519735003872
6397,2041.0534031518039
6398,1652.6492799359144
6399,232.6324547140002
6400,232.9411364217186
6401,793.4147772898666
6402,2614.002041726637
6403,5473.818264298008
6404,4327.268255483576
6405,4473.823929174302
6406,4868.0198449665895
6407,5153.768714720316
6408,5715.453881923321
6409,6707.49103149273
6410,6240.8562339832715
6411,2893.1676721490962
6412,2522.15294232122
6413,2436.298230055729
6414,489.085335373336
6415,243.81176529607413
6416,227.4099715456901
6417,300.9941405291705
6418,783.2506508817692
6419,5070.233556584083
6420,6063.096668968735
6421,4271.580578230032
6422,5016.360564425987
6423,6566.582106456961
6424,6325.928258545796
6425,2431.508356426388
6426,1560.374243109561
6427,298.3800673876709
6428,759.923564472799
6429,5332.185480078509
6430,6631.866163242698
6431,4631.603092228519
6432,4868.326336546667
6433,5184.881690769293
6434,4494.541638829145
6435,3416.671718094992
6436,2988.5760826500814
6437,3727.4707365871063
6438,1708.6459645427162
6439,664.1466576196095
6440,306.73996979434116
6441,271.8145359217797
6442,317.2520869093598
6443,2521.0478128353416
6444,6413.388001408642
6445,4842.508816755579
6446,4667.325104439414
6447,5043.622605144866
6448,4981.174405075457
6449,5594.4666874340355
6450,5646.50348202475
6451,4566.813057516275
6452,3466.8703997201274
6453,2795.049393837802
6454,2972.9648168873114
6455,2771.1946129112416
6456,1792.0731638962968
6457,631.8686423316809
6458,517.6392650480268
6459,358.74930940460627
6460,664.7303809004661
6461,2235.727670579393
6462,3589.196349851595
6463,3736.4604786174395
6464,4226.974301917467
6465,4627.221422279075
6466,4391.971342667129
6467,4600.347761494945
6468,3860.4224033635364
6469,1123.522407168351
6470,262.40391161940875
6471,751.983027216366
6472,2453.912105958959
6473,2946.9993599870145
6474,3277.8408823031177
6475,3637.8993215625637
6476,3643.6559323879446
6477,3838.812549482371
6478,3346.612125049716
6479,2763.937645851135
6480,2368.965423179326
6481,1846.3551350778732
6482,1695.0855792331472
6483,1100.5303746902757
6484,281.8403526461703
6485,255.61306678713973
6486,2677.7400884915983
6487,5597.665826203403
6488,4720.799915567713
6489,4272.295193138571
6490,5203.244180496756
6491,6127.40583162236
6492,5918.388566725336
6493,2857.2447926941963
6494,2079.9326815557674
6495,811.1703453708235
6496,532.1078712950061
6497,228.03416468833393
6498,300.71938708182796
6499,5466.521858495126
6500,5782.78051048721
6501,4455.86288674246
6502,4653.469363991719
6503,5140.300207716851
6504,5607.910899429506
6505,6410.083556307647
6506,4712.54610481678
6507,2931.310506255665
6508,2516.505141296476
6509,2673.818839015059
6510,2171.0179432312966
6511,775.109419663471
6512,2637.7960281217574
6513,5403.910589129142
6514,6434.15046819837
6515,6052.713483204146
6516,4555.884140092613
6517,4687.049889548115
6518,4720.200208008774
6519,5132.884027300672
6520,5568.197948141937
6521,6439.694904978038
6522,6344.462938609424
6523,4599.795374124829
6524,3119.550148230846
6525,2392.6021671703484
6526,1712.1154068286855
6527,962.9825131787603
6528,558.2511593567766
6529,249.89880618520792
6530,305.19321516508234
6531,770.6861578395823
6532,5241.724848066462
6533,6326.751492705051
6534,5180.980697134202
6535,4713.815870706795
6536,4790.47229342581
6537,5148.342694292471
6538,5282.121495458097
6539,5784.179877409689
6540,5441.276912316961
6541,4053.7151139417374
6542,2797.130374416587
6543,2499.7698479324094
6544,316.087165097157
6545,2552.4957263456813
6546,6030.967235475779
6547,5210.700182477459
6548,4840.881314478623
6549,4517.065024262732
6550,5256.793777566799
6551,5651.886960335093
6552,5668.280458871596
6553,6119.067909875762
6554,4702.051917873019
6555,3524.7188859885655
6556,2820.6663907388556
6557,2846.1141628184314
6558,2696.642608285681
6559,1639.4242590611243
6560,1242.3875174929246
6561,327.11383441948664
6562,368.9069006997313
6563,687.0555829799067
6564,2879.8393250028007
6565,3495.0261611972446
6566,4403.666033194663
6567,4212.85488945315
6568,4266.529027630404
6569,3957.0938600526897
6570,3655.408718666575
6571,3131.239162338703
6572,1186.1413473334628
6573,636.0001092349223
6574,273.12654182539893
6575,765.2369951254916
6576,2535.0330200464737
6577,3946.664594187165
6578,4036.430285932956
6579,3979.1020075446836
6580,2745.326677962974
6581,1889.3378907343192
6582,246.13835525008002
6583,715.4422915321651
6584,2318.30206378012
6585,4540.422727062739
6586,5534.107178280242
6587,4377.599515236113
6588,3852.5042332359544
6589,3166.939699111305
6590,3431.293640856769
6591,3566.279348759953
6592,3832.261816301553
6593,4750.06785779108
6594,4599.318565677258
6595,2475.108443416042
6596,2229.228364106997
6597,1517.573037763681
6598,790.3142191685654
6599,231.20227116239136
6600,234.1445056629159
6601,310.2741550738441
6602,762.6061199641675
6603,5662.308871077096
6604,4497.2893703087475
6605,4795.527235908968
6606,6553.202148323832
6607,3180.699212218717
6608,2425.3566930675033
6609,853.8686479640465
6610,554.7633568503203
6611,315.72270319218967
6612,792.2253872353249
6613,2703.631679376521
6614,5167.744647960724
6615,4376.215197738296
6616,4590.4434784595005
6617,5423.818893592443
6618,5624.316692160662
6619,2825.8140604463597
6620,2519.3195401031567
6621,1878.1942108323424
6622,568.2014457005963
6623,832.4399607058759
6624,5134.958886006741
6625,6002.752909661373
6626,4450.993359843238
6627,3819.077180543006
6628,3941.6086112240578
6629,2782.8941196627097
6630,1830.1231534003605
6631,2116.5335429202523
6632,1619.6659569101105
6633,534.447588554337
6634,237.79880377733465
6635,554.8502316050424
6636,1819.6772015124202
6637,1738.1425972587763
6638,2434.4048417742697
6639,2569.272621992534
6640,2916.85407167847
6641,3003.701939667792
6642,3711.8212356950735
6643,1869.986011495718
6644,2008.9266668800274
6645,1879.6170479978846
6646,380.2932572339727
6647,277.8020113593236
6648,327.3285118088794
6649,1086.1127610968683
6650,1971.11757384073
6651,2291.080550078337
6652,2750.2627143827035
6653,3375.791811215593
6654,3358.0956748374865
6655,3152.0893959702985
6656,2702.427619923122
6657,2758.285414543468
6658,643.6862882514088
6659,806.7922947554725
6660,1342.9924730116352
6661,2902.4452176048676
6662,3739.170663308115
6663,3822.3847746830334
6664,4101.26453855333
6665,2636.583440735523
6666,2154.3847829991805
6667,2030.4085618395547
6668,251.033043904545
6669,227.98500858787088
6670,2597.993649180783
6671,4218.407643932119
6672,3797.4401372417806
6673,3995.9341950758912
6674,4769.333150587257
6675,4831.72243127277
6676,5739.326364938528
6677,4023.825770392761
6678,2678.9292595114607
6679,2196.438056303704
6680,1862.9607552316068
6681,538.7016334296665
6682,240.54711882703793
6683,314.96334105498045
6684,785.5155983891864
6685,5402.480092150939
6686,4725.110954202038
6687,4181.076117570794
6688,4654.931499313623
6689,5914.982288366894
6690,3063.472704610523
6691,2646.0014178239767
6692,2412.310158429454
6693,982.1352439801183
6694,552.571550338724
6695,213.3413816839125
6696,793.727440913352
6697,5415.029789305522
6698,5984.025502900194
6699,4097.288125269433
6700,4254.181502250305
6701,4873.994401947111
6702,5167.082994648084
6703,1900.5372176297642
6704,1172.1619197924213
6705,198.817763648077
6706,300.34616300066705
6707,771.6310005725733
6708,6593.949400610572
6709,5019.904613306771
6710,4236.838996810769
6711,4730.194130528891
6712,5095.060792587861
6713,5403.28137507188
6714,4281.682829429981
6715,2757.939770264381
6716,3101.556868920469
6717,2200.870254280933
6718,1303.7959942353532
6719,308.90866526156213
6720,316.23351197909176
6721,767.9895561616572
6722,2571.8964372029577
6723,5150.8832635032095
6724,4592.139443697593
6725,4285.017014569626
6726,4502.29774774889
6727,4963.830731100724
6728,4872.544648000162
6729,5269.782433436748
6730,4622.581796835973
6731,3589.179892236405
6732,2846.2914612584377
6733,2570.0631393543886
6734,1656.7119666649432
6735,576.1984319644827
6736,455.13169129301826
6737,316.6900839108254
6738,362.52003514649954
6739,2380.1056685749654
6740,3734.11150256878
6741,4219.796294313368
6742,4600.887940350722
6743,3935.8527586157306
6744,3313.5975735734855
6745,2694.4885019918447
6746,3485.5275019551777
6747,3412.7541592248062
6748,2117.848458614577
6749,447.3827601414277
6750,406.8187417222387
6751,806.9732474867569
6752,2443.1516011842036
6753,3009.48396711971
6754,3380.0989212264462
6755,3908.303587031566
6756,3898.152255258215
6757,2238.1608540137568
6758,667.3109456800275
6759,235.6350402924879
6760,331.809294388536
6761,837.3887169690593
6762,2722.213381748325
6763,5371.025914038309
6764,5810.720021591142
6765,4198.1647328521485
6766,4466.594687609893
6767,4616.586193260833
6768,4554.034878524709
6769,5576.304862921069
6770,2911.5106349098974
6771,2386.2225499927795
6772,1750.3933008807367
6773,641.4705364195966
6774,243.5787138008044
6775,347.0161315691268
6776,2698.6191146755805
6777,5244.353886761583
6778,4286.138684113574
6779,4573.331180241936
6780,4445.251792023961
6781,4732.243585477553
6782,2358.2135403070215
6783,2512.1535843157317
6784,4884.1467249315265
6785,5432.937016723226
6786,5013.522668901429
6787,4896.618591418503
6788,4214.505526354759
6789,4455.58027708425
6790,4566.7383849584985
6791,5045.0806879452375
6792,5353.851396812759
6793,5777.585337456018
6794,2503.3177145727427
6795,1782.7749914513693
6796,594.9573328387684
6797,222.93898029565943
6798,820.947040545435
6799,5275.435426875998
6800,6067.757074956756
6801,5404.371433528201
6802,5275.328632642411
6803,4472.150378401137
6804,4745.995667071174
6805,4967.439165371035
6806,5396.276788631787
6807,5824.737418183562
6808,6561.387629481877
6809,3378.7228904954272
6810,1820.088546762844
6811,735.5773387854167
6812,270.06979959213413
6813,330.884373008147
6814,5361.023077864215
6815,6572.053062706058
6816,5547.057933272967
6817,4586.827778384506
6818,4940.010154866228
6819,5353.761362790667
6820,5848.238980629523
6821,4644.164602962485
6822,3063.2435041592294
6823,2651.9847424505865
6824,2224.1864343608345
6825,828.436192588401
6826,444.4477030101882
6827,752.1226112569151
6828,1449.586537770719
6829,3937.0916404077893
6830,4116.099800695487
6831,4606.688627253607
6832,4931.012371632297
6833,2218.4620542176744
6834,1423.7039998368741
6835,932.0620944564778
6836,890.8569711475401
6837,1437.3901696441574
6838,2648.6662808590218
6839,3649.292396251714
6840,4422.4483282208685
6841,4177.229154976773
6842,2943.2003964502037
6843,2414.30646037662
6844,1468.9840015752204
6845,557.7186739458001
6846,268.33105473912184
6847,214.98350000010808
6848,318.3491814819497
6849,793.2702589155916
6850,4609.283017266883
6851,4293.374337627373
6852,4590.692408113441
6853,5072.3644712800815
6854,6489.791039352258
6855,6151.154193150248
6856,4467.153283682386
6857,2586.640809219398
6858,2650.8041706361873
6859,2200.220236381582
6860,580.126525705851
6861,246.48210239348762
6862,330.2681581508526
6863,842.4213189904028
6864,2620.3122977160388
6865,6606.656275295752
6866,5761.88214399427
6867,5146.3530173661875
6868,4305.735034485265
6869,4489.849127896276
6870,4879.552243931548
6871,5699.340854518788
6872,6579.866122656136
6873,4657.7971762341695
6874,3477.7447267203042
6875,2835.3269097803354
6876,3250.2287426256557
6877,1309.336232814392
6878,565.8777970806833
6879,279.2190935328569
6880,5485.725835827668
6881,6808.103314801007
6882,5967.081238906344
6883,5183.408613103
6884,4426.148113879487
6885,4912.722992237258
6886,4844.8190128520855
6887,5688.57900528922
6888,6575.39600330227
6889,6239.748109343746
6890,2839.6822451735075
6891,1423.9538851501827
6892,5231.541474312912
6893,6880.939619576409
6894,5199.228758581708
6895,4432.560832870718
6896,4842.462212442914
6897,4974.697802290531
6898,5411.957988286004
6899,4566.847394875472
6900,3509.1028080843344
6901,3038.1464475274756
6902,3275.3897881855064
6903,1737.3476655600493
6904,334.4206358360358
6905,331.73913087521413
6906,753.7641573618322
6907,2365.0622362146337
6908,5046.132836580521
6909,5232.422380219297
6910,4585.55928589218
6911,4923.143666198814
6912,5301.516220748967
6913,5240.452769991025
6914,5614.282021241582
6915,6240.57373749518
6916,5741.386763255639
6917,4613.875404932711
6918,2892.5180935011244
6919,2895.4677642407078
6920,702.1836835779854
6921,552.569969037625
6922,368.3489332357696
6923,385.6739176729801
6924,1234.5027932351916
6925,2301.799007665519
6926,3017.8191536008094
6927,4756.140076595317
6928,4782.565699859222
6929,4409.935108354711
6930,3515.201311576733
6931,2994.822246389844
6932,2050.251765318753
6933,860.4785080764935
6934,621.809117629748
6935,322.22389414164485
6936,417.27085087988394
6937,1342.2619671133345
6938,4289.657591755939
6939,4440.522108523077
6940,4336.598858069655
6941,4291.008951578053
6942,3492.9539373528946
6943,2849.778090351911
6944,1833.0943147247826
6945,1075.7367574456632
6946,629.5305970645722
6947,280.6903755049046
6948,221.7216965917065
6949,799.1610918233116
6950,5211.283043637721
6951,6387.76902294469
6952,4433.167940122332
6953,3866.6683141734493
6954,4109.153822424255
6955,4353.573937414043
6956,4470.493394419665
6957,5254.6246761303555
6958,5865.336361652142
6959,4187.784716952103
6960,2197.1583376227345
6961,1822.4965324524908
6962,580.0642962893854
6963,268.33065407369696
6964,327.62617862322037
6965,799.532040818658
6966,2605.6946781492675
6967,5430.1983328044425
6968,6560.788411282135
6969,4962.571564713851
6970,4166.889863070791
6971,4365.976458522423
6972,4681.996610007262
6973,5012.821305528425
6974,5460.080477671068
6975,3181.994121430952
6976,2567.6158966003845
6977,2009.1609719713101
6978,906.6890855002677
6979,575.6856310941769
6980,280.2376769990365
6981,222.40242367831195
6982,2580.7569110704057
6983,5333.404741826705
6984,5667.049392931223
6985,4120.511648106147
6986,4428.510617174255
6987,4638.219724743805
6988,5090.886700324131
6989,6250.722740408541
6990,6001.659347873167
6991,2788.481700105162
6992,2604.817440865091
6993,2036.9127904640852
6994,1121.3575389197151
6995,270.7604064640822
6996,219.95122039688997
6997,333.75085783395343
6998,827.1826546464457
6999,2621.239272154528
7000,5329.213217117385
7001,5734.6830347421665
7002,4338.696433133835
7003,4758.277363359069
7004,4956.800858352698
7005,5414.0091158742325
7006,3015.0918139819114
7007,2428.0115628489843
7008,1285.2146546619556
7009,318.5696600087832
7010,334.4318815047469
7011,5945.350200214232
7012,5073.855430074075
7013,4698.209328935185
7014,4755.850142332078
7015,5135.674928000866
7016,5435.718744513981
7017,5583.144967634137
7018,6085.134009962478
7019,4479.566554599106
7020,3541.4161260871224
7021,2932.8680756532317
7022,1161.4056838958381
7023,623.4200859011892
7024,484.06565335722735
7025,326.3889012675347
7026,363.05569334911985
7027,660.335430235327
7028,1233.825217146053
7029,2217.570532597738
7030,2900.5547836656883
7031,4260.454304783955
7032,4669.819238922782
7033,4750.674828621545
7034,4699.562505031857
7035,4561.069954054228
7036,4070.8521760714398
7037,3390.856544832513
7038,3167.04060877696
7039,676.4368278336892
7040,516.3214698653405
7041,275.4619949686258
7042,421.1805154349516
7043,1361.2169804719315
7044,1757.431405087673
7045,2660.9844410978553
7046,3645.2172597191293
7047,4216.720271758403
7048,4457.364500829869
7049,3965.1846686543768
7050,3453.550229481591
7051,2153.3521370983754
7052,1006.839365829664
7053,720.374851699326
7054,286.0044515115163
7055,4586.731525747023
7056,4399.298572074526
7057,4871.184654274139
7058,5163.804833715287
7059,5731.781055816438
7060,4052.179353476763
7061,2926.3948248284055
7062,887.5939873849363
7063,667.9712291590447
7064,785.8038934329652
7065,5587.697220122085
7066,6816.965215953901
7067,5850.822436841086
7068,5170.93085853457
7069,4190.22972405444
7070,4484.021957101612
7071,4776.358105423633
7072,5147.187437897226
7073,5540.082657121923
7074,2659.2506437812567
7075,608.5832598703919
7076,235.2684112779203
7077,825.9827443636248
7078,2639.6320497028146
7079,5570.452159302351
7080,6831.713885591845
7081,5125.263921673633
7082,4847.367417916
7083,5673.736723127551
7084,6509.894555671164
7085,3457.426084075569
7086,1148.2331688335955
7087,641.0509463286168
7088,291.18745142251333
7089,238.18576136543066
7090,341.3682173587411
7091,2625.497321299054
7092,4356.955650017375
7093,5613.827506943988
7094,6356.364276681178
7095,3230.486704587561
7096,2777.4405345332693
7097,2981.5279508791896
7098,773.0857430593687
7099,358.00897439308744
7100,305.4048562075769
7101,339.3690977505664
7102,767.0656134641023
7103,2341.2829341594966
7104,4839.584607169832
7105,5639.1466453047315
7106,5018.076326827842
7107,5007.0328024863575
7108,5485.2311655941985
7109,5374.002077645668
7110,5747.563462290504
7111,6132.303883420474
7112,5598.747314027199
7113,4506.068614611823
7114,3554.850642491832
7115,2852.823948975476
7116,2541.4664325817766
7117,1165.8935548884103
7118,631.2800454650336
7119,351.15692683682073
7120,364.72200398406306
7121,640.3220397337209
7122,1262.9587272422596
7123,2269.5126246353675
7124,3759.846268172097
7125,3916.0862952304
7126,4430.193659599685
7127,4897.7757150413345
7128,4939.836876088126
7129,4779.899353967002
7130,4631.223329019599
7131,4344.381222129728
7132,4099.706103121493
7133,3343.861168106426
7134,2744.4177006225427
7135,3222.9526225509853
7136,1201.494284375608
7137,554.3926262193802
7138,280.5404709405991
7139,395.1389610315641
7140,1339.252341336792
7141,1750.8014626352674
7142,3695.1334258918973
7143,4218.947558649306
7144,4336.92761392397
7145,4138.062758987124
7146,4079.270804730579
7147,3827.8863819292133
7148,2782.0346883901984
7149,2543.1728540784507
7150,283.7746840565798
7151,315.9014713407811
7152,798.0904045901482
7153,2589.1978818027283
7154,5594.95084364397
7155,4078.819114292742
7156,4623.899595458872
7157,5104.377586169831
7158,6258.367168419181
7159,5957.04584954212
7160,4388.1603258183995
7161,2718.7202195163604
7162,2680.1379623217385
7163,1822.2217514653662
7164,238.61630369760238
7165,307.290710134181
7166,5524.227054499493
7167,5025.120466519888
7168,4137.188060097824
7169,4394.000210507427
7170,6020.5984439984395
7171,4487.109704416638
7172,2684.024751080874
7173,866.3690426208732
7174,279.5943316081456
7175,237.1541542154337
7176,323.47443766245317
7177,789.4915488297866
7178,5727.539556422871
7179,4668.890924983704
7180,4891.217132807307
7181,4879.313971510313
7182,5345.652842318294
7183,2723.3805023392483
7184,1797.4457872740306
7185,974.5197692229071
7186,600.8456624059714
7187,289.6598678092069
7188,241.80837868964215
7189,809.4289742940068
7190,2585.2299562900953
7191,6183.80055586593
7192,4887.1883910986535
7193,4200.281343020964
7194,4510.74040709898
7195,4805.312957441914
7196,4671.196509216337
7197,5254.62325842276
7198,1826.2017785127307
7199,1076.7037705807832
7200,700.9585772168858
7201,270.62744636371497
7202,2086.511265236787
7203,4037.8681368193975
7204,3473.1874007824117
7205,4411.370046462917
7206,4464.228673721965
7207,4701.722476303565
7208,4886.528997656109
7209,5541.694644330319
7210,5160.621613877979
7211,3918.5240941014545
7212,2442.6505221444186
7213,2639.6147986748842
7214,2333.449210584561
7215,513.6549569119559
7216,342.8859605311584
7217,660.1022407174814
7218,1316.3703208066056
7219,3757.2876149068666
7220,3946.8914098417767
7221,4732.86851279878
7222,4554.858072686219
7223,4167.582184000629
7224,2333.789890396631
7225,741.8679272897007
7226,570.8581527501559
7227,293.2213063885861
7228,411.3060158637032
7229,820.0996927445229
7230,1363.6826980107032
7231,1767.9980013641311
7232,3314.965309584487
7233,4241.157142989252
7234,4239.96607279286
7235,3987.776918099238
7236,4115.092697714346
7237,3927.826675220125
7238,2488.801946123829
7239,1869.1668122896338
7240,257.6043179771983
7241,756.9526227732697
7242,5740.354898317874
7243,6107.081142573535
7244,4412.280418138993
7245,4730.8225393567
7246,4924.09190334956
7247,6411.598281615401
7248,4236.0223897394435
7249,2944.2059627383082
7250,2563.1853952763877
7251,2477.8464257665496
7252,1089.644779824264
7253,555.4293613877854
7254,762.1908635485935
7255,2648.6555754748388
7256,5789.3374668722845
7257,4764.089174250741
7258,4963.388308317987
7259,5729.797775873022
7260,2742.3335326812253
7261,2824.872882488604
7262,2299.239071639042
7263,1100.0571348910426
7264,274.9568395325878
7265,231.84830148612986
7266,819.4275436239308
7267,5984.0285628813
7268,6492.956773146151
7269,5610.068956636831
7270,4962.147645214907
7271,5514.592444029162
7272,5910.6925021589595
7273,6480.502341571612
7274,2911.0268103706403
7275,1196.3475485264535
7276,286.30917533857297
7277,5649.808596512542
7278,5495.475410499776
7279,4573.056995084706
7280,5148.8431639175515
7281,5238.324005808861
7282,5945.579051817715
7283,6335.716233969364
7284,2947.651268409285
7285,2586.877353630681
7286,331.95792281993346
7287,775.8116948369956
7288,2507.7605832500594
7289,5114.669117029011
7290,5750.93178326955
7291,5577.2596860243375
7292,5120.047063136977
7293,5091.411060976475
7294,5441.522789517559
7295,5948.897612599771
7296,6483.772016041809
7297,4860.644105086661
7298,3036.4047240623336
7299,2753.6074835937457
7300,1650.1567376940534
7301,1034.8385113337263
7302,368.8935449736303
7303,699.6012308800777
7304,2433.858890906243
7305,3574.420411596777
7306,4120.526020042312
7307,4963.694272251158
7308,4828.391054080673
7309,4795.212175021931
7310,4618.815658299324
7311,4591.363817309157
7312,3311.884503557464
7313,2739.9073062361376
7314,1221.2234934721407
7315,287.9109943177075
7316,428.43324691000527
7317,847.7707241358681
7318,1402.9678776069225
7319,1772.9540598428575
7320,2716.3833633001022
7321,3304.7803343378446
7322,4368.001730950751
7323,4048.6306733594506
7324,1954.134323952463
7325,230.20076409938304
7326,793.8611157179822
7327,5875.419910564487
7328,5916.0520728944175
7329,5001.887730989925
7330,4276.050298239606
7331,4532.268518338642
7332,4699.585356374178
7333,5552.11881232184
7334,6385.272609533347
7335,2730.6487168994436
7336,2359.742363875333
7337,2383.788922666008
7338,1685.4209264719912
7339,484.3334037761339
7340,243.3144859955825
7341,783.6840958788265
7342,5904.604199507411
7343,6047.129783637177
7344,5046.842485138203
7345,4983.816616738116
7346,5314.218482650308
7347,5818.41425999301
7348,6796.031234910353
7349,6573.180105968921
7350,4803.372635931651
7351,3197.922519078676
7352,2698.445139596453
7353,553.5496697837831
7354,233.84983566159397
7355,336.4334854912675
7356,812.2092099189289
7357,6916.81385072649
7358,5924.597786270693
7359,5278.613417056787
7360,4374.144562736714
7361,4725.232740182635
7362,4679.514368571508
7363,5077.721254894749
7364,5461.489073339484
7365,6218.142854349209
7366,2744.2811883163517
7367,2682.997164254588
7368,1139.4282608690114
7369,250.12152674600412
7370,794.03790635315
7371,5725.641724508744
7372,6804.751945125583
7373,6010.8172001729
7374,4846.395241178357
7375,4916.283788954733
7376,4937.423118732036
7377,5251.920877688648
7378,5542.493068621214
7379,6293.6233110846815
7380,4175.37254256774
7381,3269.0144664400186
7382,2519.0197130730494
7383,2122.6687965693272
7384,689.2652049639241
7385,327.1154263192959
7386,769.0365040324361
7387,2612.293828698607
7388,5276.82062018396
7389,5482.257371004945
7390,4700.329902412199
7391,5315.280985631788
7392,5274.016243091869
7393,5761.667003956344
7394,6004.813951415577
7395,5695.827737572955
7396,4646.472575965896
7397,3699.6016921059822
7398,2766.854324354647
7399,1871.2581778168976
7400,639.3096286028922
7401,499.9073800185019
7402,348.98526592032886
7403,652.4805288077082
7404,1338.721166148939
7405,2543.7180621371294
7406,3090.4031560784133
7407,4613.062535948647
7408,4291.2827427516095
7409,4384.174375075925
7410,3968.102447238216
7411,3443.645757371544
7412,2988.1260798072653
7413,3427.2722069810766
7414,2474.5658421769376
7415,646.8273863706146
7416,289.9786367133218
7417,1396.5803745982612
7418,2430.9724029207173
7419,3897.259274242475
7420,4128.899145967653
7421,4158.162912514784
7422,4135.244489274681
7423,2018.4840653338301
7424,1201.4723530004603
7425,581.3833982950514
7426,239.65817900527227
7427,214.4330627267309
7428,279.6703755792828
7429,2639.1253484560143
7430,5718.883278419312
7431,6024.266464018203
7432,4626.563161895463
7433,4878.707482844826
7434,4829.269077823202
7435,5776.026832045003
7436,6466.435364538448
7437,6190.98077892859
7438,1338.4674808491286
7439,627.2755532451814
7440,225.40322449662872
7441,307.1458264895464
7442,5852.615286769271
7443,7040.656122505237
7444,4403.8884672298145
7445,4743.712638270984
7446,5043.986119825686
7447,4987.059958757548
7448,5252.210441105307
7449,6481.6414148894155
7450,6156.427316162334
7451,4499.263634138635
7452,2891.9977904271
7453,2625.5642045705845
7454,2076.6629308017573
7455,575.7742142613971
7456,254.92283993219286
7457,5727.41517043603
7458,6992.475130366307
7459,4487.353402471026
7460,4763.131707499565
7461,4887.29064826124
7462,5374.556582177663
7463,6473.541416046262
7464,6391.638780401534
7465,4477.536081689639
7466,3084.3968175484947
7467,3015.3734779763818
7468,216.93098414162858
7469,292.3646882651603
7470,765.4111456978575
7471,6807.11162936069
7472,5939.529703422266
7473,4929.645246922201
7474,5025.412540770253
7475,5219.06266918724
7476,5504.82372297677
7477,5945.738094380551
7478,6642.308673802525
7479,4754.308411254536
7480,3453.180926596538
7481,2972.7446786895
7482,2378.07184380659
7483,1417.8679968359963
7484,663.4419048966428
7485,314.43852222502466
7486,299.0802560178096
7487,776.1260557945028
7488,6797.952237436963
